id,latitude,longitude,neighbourhood,price,reviews_per_month,number_of_reviews,availability_ratio,avg_calendar_price,best_maintenance_month,total_reviews,complaint_count,complaint_ratio,urgency_score,neighbourhood_weight,aco_priority
27988455,39.79291,116.51172,,537,0.15,1,1.0,538.0,4.0,1.0,3.0,3.0,1.0,1.0,1.4148877110041185
17741623,39.88395,116.45914,,188,0.05,1,0.24383561643835616,198.6876712328767,4.0,1.0,3.0,3.0,1.0,1.0,0.8736528808324865
32431868,39.98017,116.33857,Haidian,336,1.13,2,0.989041095890411,395.1835616438356,4.0,2.0,3.0,1.5,0.5,1.0,0.7331493026921277
26728446,39.89502,116.33632,Xicheng,611,20.0,20,0.9972602739726028,615.2520547945205,4.0,20.0,0.0,0.0,0.0,1.0,0.6042526224783404
32559103,39.93762,116.44308,,429,18.68,33,0.9534246575342465,500.65479452054797,4.0,33.0,0.0,0.0,0.0,1.0,0.5505405301454888
33022244,39.91711,116.41587,Dongcheng,1047,17.0,17,0.9424657534246575,1215.8301369863013,4.0,17.0,0.0,0.0,0.0,1.0,0.5026556907044953
31698336,40.1061,116.6318,,597,1.0,1,0.9917808219178083,655.413698630137,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4987142153516729
29107536,39.99102,116.47879,,396,0.43,1,0.989041095890411,412.52054794520546,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.47949111792153337
25456902,39.98815,116.34283,Haidian,268,0.31,2,1.0,267.1945205479452,4.0,2.0,2.0,1.0,0.3333333333333333,1.0,0.4776301617456542
27295175,39.98155,116.3221,Haidian,248,0.26,1,1.0,248.97808219178083,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4759873049480827
22818332,39.87013,116.45698,,436,0.17,2,1.0,449.4246575342466,4.0,2.0,2.0,1.0,0.3333333333333333,1.0,0.47456486503470807
14874380,39.88297,116.45486,,497,0.17,2,0.9972602739726028,498.0,4.0,2.0,2.0,1.0,0.3333333333333333,1.0,0.4743315396953546
22991225,39.95449,116.32019,Haidian,1691,0.07,1,0.9753424657534246,1719.7808219178082,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.47415985222262036
14186451,39.90135,116.46217,,530,0.05,1,0.9972602739726028,540.9041095890411,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4709357091816341
18977858,39.91332,116.45253999999998,,141,0.05,1,0.9972602739726028,170.65753424657535,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4682982685206449
28558773,39.92631,116.61726000000002,,396,0.15,1,0.9616438356164384,414.76164383561644,5.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.46460356461840124
12210966,39.925990000000006,116.45919,,611,0.09,2,0.9561643835616438,675.7753424657534,4.0,2.0,2.0,1.0,0.3333333333333333,1.0,0.46296719710881745
30971984,39.88228,116.32856,Xicheng,255,0.45,1,0.8082191780821918,368.0,6.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4355586973468092
26726483,39.8951,116.33582,Xicheng,637,19.0,19,0.4931506849315068,646.4027397260274,4.0,19.0,0.0,0.0,0.0,1.0,0.42931243628059035
32710838,39.91619,116.40731,Dongcheng,436,14.35,22,0.9452054794520548,472.8383561643836,4.0,22.0,0.0,0.0,0.0,1.0,0.42118895501757325
19089155,40.46369,116.60204,,6798,0.05,1,0.6191780821917808,7161.643835616438,6.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.41623998836462717
32797105,39.8834,116.314,,651,19.09,28,0.4246575342465753,651.4986301369863,4.0,28.0,0.0,0.0,0.0,1.0,0.4116423321760868
32011090,39.93724,116.45508,,429,13.82,35,0.9424657534246575,532.9342465753425,5.0,35.0,0.0,0.0,0.0,1.0,0.4050206564360676
27495653,40.35152,115.9834,,242,1.0,1,0.5945205479452055,241.8082191780822,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.39720721770563233
29942100,39.92867,116.45508999999998,,497,12.12,63,0.958904109589041,555.9205479452055,4.0,63.0,2.0,0.031746031746031744,0.010582010582010581,1.0,0.373165422487664
24612454,39.99618,116.34565,Haidian,691,0.36,4,0.9671232876712329,761.3095890410959,4.0,4.0,3.0,0.75,0.25,1.0,0.3582861917903575
21773486,39.961940000000006,116.46393,,718,0.09,1,0.4958904109589041,720.0,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.35457848458059815
20099845,39.89408,116.35112,Xicheng,698,0.05,1,0.4931506849315068,717.0520547945206,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3529228301330925
28765670,39.99612,116.41635,,201,0.16,1,0.4931506849315068,199.0,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.35287356983117546
21976030,39.92291,116.46081,,557,0.24,4,0.958904109589041,681.6712328767123,4.0,4.0,3.0,0.75,0.25,1.0,0.3525493212666087
33033561,39.89361,116.32601,Xicheng,329,12.0,12,0.9205479452054794,311.6054794520548,4.0,12.0,0.0,0.0,0.0,1.0,0.34721265337356283
33301781,39.92839,116.45459,,389,11.0,11,0.9643835616438357,391.4164383561644,4.0,11.0,0.0,0.0,0.0,1.0,0.32582484562321656
33061152,39.95325,116.36968,Xicheng,490,14.55,16,0.4767123287671233,549.2986301369863,4.0,16.0,0.0,0.0,0.0,1.0,0.32445647485551643
33035755,39.89328,116.32719,Xicheng,248,11.0,11,0.9561643835616438,248.84383561643835,4.0,11.0,0.0,0.0,0.0,1.0,0.3238015732883467
22536574,39.93502,116.44893,,591,0.2,3,1.0,688.0,4.0,3.0,2.0,0.6666666666666666,0.2222222222222222,1.0,0.319704803707356
23979238,39.94296,116.44773,,201,0.37,3,0.9780821917808219,200.0,4.0,3.0,2.0,0.6666666666666666,0.2222222222222222,1.0,0.31948417112961885
32851506,39.96375,116.49873,,101,12.0,12,0.7726027397260274,149.4931506849315,4.0,12.0,0.0,0.0,0.0,1.0,0.3194109008961045
317195,39.93946,116.43545,Dongcheng,550,0.04,3,0.9671232876712329,548.0,4.0,3.0,2.0,0.6666666666666666,0.2222222222222222,1.0,0.3095070298674123
27584744,39.91937,116.46184,,268,0.12,1,0.2876712328767123,267.7808219178082,7.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3038326204970624
31293816,39.95903,116.44717,,369,10.0,10,0.9835616438356164,374.3041095890411,4.0,10.0,0.0,0.0,0.0,1.0,0.2990099225473937
32587709,39.995470000000005,116.47211,,181,10.38,18,0.9041095890410958,199.94246575342467,4.0,18.0,0.0,0.0,0.0,1.0,0.2971319715887916
30805935,39.93808,116.4501,,799,0.28,1,0.2273972602739726,800.0,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.2948117986481221
31849547,39.95844,116.44185,,490,9.72,23,0.9863013698630136,591.6821917808219,4.0,23.0,0.0,0.0,0.0,1.0,0.29154725606243254
26959175,39.99393,116.45253999999998,,799,2.0,2,0.9643835616438357,744.7342465753425,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.29133513290587526
29934069,39.9219,116.40914,Dongcheng,497,0.29,1,0.19452054794520549,519.0082191780822,4.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.28585279124190366
33083699,39.861540000000005,116.42652,,557,12.73,14,0.4849315068493151,566.7808219178082,4.0,14.0,0.0,0.0,0.0,1.0,0.28572703583861697
32873916,39.89648,116.41517,Dongcheng,497,9.73,12,0.9397260273972603,559.6246575342466,4.0,12.0,0.0,0.0,0.0,1.0,0.28503262702362514
32366651,39.93427,116.51752,,557,13.06,27,0.4438356164383562,626.8794520547946,4.0,27.0,0.0,0.0,0.0,1.0,0.28502137951777073
31090286,40.01661,116.34016,Haidian,436,9.56,36,0.9671232876712329,445.5178082191781,4.0,36.0,0.0,0.0,0.0,1.0,0.28375861828110366
33149331,39.93598,116.51756,,577,13.0,13,0.4410958904109589,604.6712328767123,5.0,13.0,0.0,0.0,0.0,1.0,0.2832550921890235
18097546,39.97567,116.33488,Haidian,396,0.22,5,0.9506849315068493,399.7808219178082,5.0,5.0,3.0,0.6,0.19999999999999998,1.0,0.28102899923477104
27910496,40.0021,116.48065,,1087,1.36,2,1.0,1088.0,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.2783473442001663
32548745,39.91446,116.40385,Dongcheng,470,10.21,16,0.7945205479452054,420.8712328767123,4.0,16.0,0.0,0.0,0.0,1.0,0.27659644135788
32075690,39.87017,116.34625,Xicheng,611,12.33,30,0.4794520547945205,605.3013698630137,4.0,30.0,0.0,0.0,0.0,1.0,0.27594203093177544
33033092,39.94266,116.47296,,356,9.37,10,0.9534246575342465,383.4219178082192,4.0,10.0,0.0,0.0,0.0,1.0,0.2758637754609451
32639200,39.98478,116.31772,Haidian,148,2.0,2,0.873972602739726,228.39178082191782,5.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.27533160474775653
32749374,40.11201,116.60881,,282,9.13,14,0.9643835616438357,278.0904109589041,4.0,14.0,0.0,0.0,0.0,1.0,0.27001717611667403
33375587,39.93438,116.51703,,497,12.0,12,0.4849315068493151,601.5698630136986,4.0,12.0,0.0,0.0,0.0,1.0,0.2691094881230596
32911484,39.92663,116.27319,Haidian,450,9.0,9,0.9726027397260274,541.7123287671233,4.0,9.0,0.0,0.0,0.0,1.0,0.2679349547497829
32346342,39.92994,116.45458,,409,8.75,14,0.989041095890411,468.5123287671233,4.0,14.0,0.0,0.0,0.0,1.0,0.26250786385918523
31365815,39.91747,116.40885,Dongcheng,302,12.0,38,0.4273972602739726,325.82191780821915,4.0,38.0,0.0,0.0,0.0,1.0,0.2579561626353752
32729811,39.8987,116.48413,,476,8.48,13,0.9808219178082191,519.1616438356165,4.0,13.0,0.0,0.0,0.0,1.0,0.25360116349754896
20804236,39.89306,116.46,,235,8.57,10,0.958904109589041,245.53698630136986,4.0,10.0,0.0,0.0,0.0,1.0,0.2525767085542736
31704855,39.93542,116.40711,Dongcheng,302,8.52,23,0.958904109589041,300.1232876712329,4.0,23.0,0.0,0.0,0.0,1.0,0.25134634541621537
33240525,39.92779,116.40115,Dongcheng,362,12.0,12,0.3780821917808219,339.63835616438354,4.0,12.0,0.0,0.0,0.0,1.0,0.249259886987692
27645791,39.90963,116.21791,Shijingshan,1000,0.55,4,0.958904109589041,877.3561643835617,4.0,4.0,2.0,0.5,0.16666666666666666,1.0,0.24815259490798308
31007651,39.78034,116.41994,,262,9.74,38,0.6904109589041096,254.85753424657534,4.0,38.0,0.0,0.0,0.0,1.0,0.24781070425294038
31364076,39.87071,116.418,,188,9.77,14,0.6712328767123288,172.2,4.0,14.0,0.0,0.0,0.0,1.0,0.24549102081772217
20775226,39.89831,116.49867,,2067,0.17,2,1.0,324.96438356164384,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.24548716476207047
31919596,39.89791,116.4579,,181,8.33,20,0.9534246575342465,239.46027397260275,4.0,20.0,0.0,0.0,0.0,1.0,0.24462551774131133
32878304,39.98299,116.46914,,181,8.25,11,0.9698630136986301,197.84109589041097,4.0,11.0,0.0,0.0,0.0,1.0,0.24431496270800437
32703338,39.93871,116.44142,,396,13.08,17,0.2273972602739726,477.73972602739724,4.0,17.0,0.0,0.0,0.0,1.0,0.2421040027907413
28297288,39.989,116.47573,,497,0.27,2,0.9917808219178083,486.2739726027397,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.24207997409108206
32703867,39.93877,116.44131000000002,,537,10.98,15,0.4547945205479452,539.3287671232877,4.0,15.0,0.0,0.0,0.0,1.0,0.24137677852940972
28112040,39.898990000000005,116.54961000000002,,248,0.41,3,0.4849315068493151,248.0,4.0,3.0,2.0,0.6666666666666666,0.2222222222222222,1.0,0.24089125038374007
32676971,39.93412,116.51771,,557,11.49,18,0.3863013698630137,604.3726027397261,5.0,18.0,0.0,0.0,0.0,1.0,0.24076546420310113
32730610,39.8989,116.461,,1221,8.0,8,0.9671232876712329,1417.2876712328766,4.0,8.0,0.0,0.0,0.0,1.0,0.24014217523662104
19105671,39.89683,116.47927,,631,0.19,4,0.9835616438356164,642.0438356164384,4.0,4.0,2.0,0.5,0.16666666666666666,1.0,0.2391452098234305
22473167,39.68706,116.31371,,389,0.14,2,1.0,428.0,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.23878031788386797
31918537,39.89877,116.46011,,201,8.06,18,0.9671232876712329,327.9178082191781,4.0,18.0,0.0,0.0,0.0,1.0,0.2384253212888584
20669879,39.8717,116.45243,,463,0.11,2,1.0,499.0,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.23812953574259912
1303113,39.92051,116.42229,Dongcheng,980,0.04,2,1.0,980.0,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.23777467950577177
31962592,39.92827,116.46397,,349,10.4,26,0.5150684931506849,435.972602739726,4.0,26.0,0.0,0.0,0.0,1.0,0.23745435858641645
24418681,39.92425,116.61558,,490,0.14,1,0.0,589.917808219178,6.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.2370141331670437
33154214,39.91281,116.50738,,235,8.0,8,0.9671232876712329,259.9835616438356,4.0,8.0,0.0,0.0,0.0,1.0,0.23676683404227594
14639737,40.06602,116.35933,Haidian,389,0.07,2,1.0,390.8493150684931,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.2366692934624978
26087652,39.980920000000005,116.41764,,161,0.16,1,0.0,145.84931506849315,6.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.2361914264168455
28006999,39.91317,116.48781,,161,0.15,1,0.0,160.84931506849315,6.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.23604113492661985
21170837,39.98673,116.4164,,181,0.07,1,0.0,168.0191780821918,6.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.23490678355279693
32449794,39.93735,116.4422,,570,10.71,20,0.4465753424657534,574.5808219178082,4.0,20.0,0.0,0.0,0.0,1.0,0.23422232230677975
30871634,39.94496,116.47008999999998,,322,0.52,2,0.8684931506849315,329.8383561643836,4.0,2.0,1.0,0.5,0.16666666666666666,1.0,0.2335600487320218
32757542,39.90652,116.47348,,470,10.0,14,0.5013698630136987,460.4767123287671,4.0,14.0,0.0,0.0,0.0,1.0,0.22665228650868888
32922526,39.89989,116.48742,,497,10.26,13,0.4575342465753425,530.5095890410959,4.0,13.0,0.0,0.0,0.0,1.0,0.22584343499567322
32852626,39.93106,116.45631000000002,,537,10.98,15,0.3506849315068493,556.972602739726,5.0,15.0,0.0,0.0,0.0,1.0,0.22410311076270992
21723089,39.88906,116.47954,,188,7.93,134,0.8767123287671232,223.03561643835616,4.0,134.0,0.0,0.0,0.0,1.0,0.22375614538196684
30517665,39.93881,116.40158999999998,Dongcheng,832,8.54,35,0.726027397260274,1024.0301369863014,4.0,35.0,0.0,0.0,0.0,1.0,0.22368530351298066
11911698,39.94084,116.44843,,960,7.27,264,0.9643835616438357,1157.6438356164383,4.0,264.0,3.0,0.011363636363636364,0.003787878787878788,1.0,0.2223935158559789
29663295,39.86693,116.42249,,329,10.77,56,0.3698630136986301,345.0602739726027,4.0,56.0,0.0,0.0,0.0,1.0,0.22227058231296193
31782309,39.88113,116.34387,Xicheng,349,7.81,19,0.8821917808219178,347.8,5.0,19.0,0.0,0.0,0.0,1.0,0.22152841795880163
32504159,39.92993,116.45492,,577,10.0,16,0.44931506849315067,673.4109589041096,5.0,16.0,0.0,0.0,0.0,1.0,0.21913124271423426
30980788,39.96479,116.30552,Haidian,450,7.71,28,0.8794520547945206,454.8,4.0,28.0,0.0,0.0,0.0,1.0,0.21869198329766767
31599351,40.10682,116.63249,,389,2.14,6,0.9643835616438357,439.83561643835617,4.0,6.0,2.0,0.3333333333333333,0.1111111111111111,1.0,0.21697521201131237
30302154,40.12261,116.61302,,121,9.93,45,0.4465753424657534,152.32602739726028,4.0,45.0,0.0,0.0,0.0,1.0,0.215761119856458
30183455,39.93829,116.34143,Xicheng,221,10.87,50,0.3150684931506849,238.26301369863015,4.0,50.0,0.0,0.0,0.0,1.0,0.215025169911804
32553742,39.89464,116.46005,,591,9.81,17,0.44931506849315067,618.3726027397261,4.0,17.0,0.0,0.0,0.0,1.0,0.21501104822054481
32679155,39.93886,116.44258,,557,9.13,14,0.5534246575342465,581.6301369863014,6.0,14.0,0.0,0.0,0.0,1.0,0.21437665097934203
26513985,39.89101,116.38995,Xicheng,369,9.75,92,0.4575342465753425,489.62191780821917,4.0,92.0,0.0,0.0,0.0,1.0,0.2142216116372005
31764928,39.94082,116.40438,Dongcheng,2389,7.32,20,0.8712328767123287,2543.627397260274,4.0,20.0,0.0,0.0,0.0,1.0,0.21249918753829125
31504366,39.97707,116.35918,Haidian,248,7.12,14,0.9808219178082191,252.73424657534247,4.0,14.0,0.0,0.0,0.0,1.0,0.21222979206911374
33145367,39.8749,116.46862,,302,10.0,10,0.40821917808219177,362.8712328767123,5.0,10.0,0.0,0.0,0.0,1.0,0.21207528406043322
28919693,39.98966,116.47921,,497,1.22,8,0.9808219178082191,492.7945205479452,4.0,8.0,3.0,0.375,0.125,1.0,0.21099938211144367
27382795,40.07786,116.40785,Changping,67,7.0,7,1.0,69.0,4.0,7.0,0.0,0.0,0.0,1.0,0.21012181681071992
32770771,39.99986,116.47827,,87,7.0,7,0.989041095890411,89.3013698630137,4.0,7.0,0.0,0.0,0.0,1.0,0.2090310390505123
27613013,39.94774,116.41086,Dongcheng,389,7.02,58,0.9671232876712329,387.45205479452056,4.0,58.0,0.0,0.0,0.0,1.0,0.20822550004886975
33077167,40.12194,116.61317,,201,7.0,7,0.9780821917808219,320.54246575342466,4.0,7.0,0.0,0.0,0.0,1.0,0.20822272610606568
31135795,39.93385,116.40595,Dongcheng,349,7.81,25,0.7671232876712328,351.4657534246575,4.0,25.0,0.0,0.0,0.0,1.0,0.2079851959001849
32717727,39.89974,116.54912,,295,7.17,11,0.9260273972602739,294.11506849315066,4.0,11.0,0.0,0.0,0.0,1.0,0.2079493202176969
33144614,39.91225,116.50861,,81,7.0,7,0.9780821917808219,290.46849315068494,4.0,7.0,0.0,0.0,0.0,1.0,0.2078612806101489
33178498,39.93246,116.46868,,389,9.0,9,0.5232876712328767,459.54794520547944,4.0,9.0,0.0,0.0,0.0,1.0,0.2067234090907285
23985887,39.92024,116.45239,,208,7.01,89,0.9561643835616438,256.5068493150685,4.0,89.0,0.0,0.0,0.0,1.0,0.2062305946416496
32822740,39.89001,116.46594,,389,7.0,7,0.9506849315068493,558.3972602739726,4.0,7.0,0.0,0.0,0.0,1.0,0.2058971764404858
33481668,39.98895,116.33576,Haidian,201,7.0,7,0.9506849315068493,275.9095890410959,4.0,7.0,0.0,0.0,0.0,1.0,0.20533875483035838
31484329,39.9011,116.46846,,1382,7.16,21,0.8684931506849315,1379.282191780822,4.0,21.0,0.0,0.0,0.0,1.0,0.2046194935027061
30823209,39.98284,116.30363,Haidian,201,1.68,6,0.9808219178082191,200.0,4.0,6.0,2.0,0.3333333333333333,0.1111111111111111,1.0,0.2044953534528404
32500041,39.92109,116.41536,Dongcheng,208,11.11,20,0.2219178082191781,232.55342465753424,4.0,20.0,0.0,0.0,0.0,1.0,0.2041671102676553
32822200,39.97587,116.30228,Haidian,268,6.92,9,0.9534246575342465,214.1260273972603,5.0,9.0,0.0,0.0,0.0,1.0,0.20347414121532337
33065845,39.93021,116.44407,,322,11.0,11,0.22465753424657534,461.76164383561644,4.0,11.0,0.0,0.0,0.0,1.0,0.20293296042662104
287026,39.94115,116.44122,,416,0.03,3,0.29041095890410956,418.0,1.0,3.0,2.0,0.6666666666666666,0.2222222222222222,1.0,0.20244693152552312
32504681,39.89774,116.49387,,396,9.81,17,0.3643835616438356,460.6575342465753,4.0,17.0,0.0,0.0,0.0,1.0,0.20184340411237023
29287654,39.93783,116.44553,,557,8.38,50,0.5917808219178082,656.8876712328768,4.0,50.0,0.0,0.0,0.0,1.0,0.2016247289794485
31482148,39.99708,116.47087,,799,7.98,25,0.6657534246575343,781.8575342465754,4.0,25.0,0.0,0.0,0.0,1.0,0.20162297231428897
32776728,39.93366,116.41152,Dongcheng,228,3.16,4,0.8986301369863013,234.7068493150685,4.0,4.0,1.0,0.25,0.08333333333333333,1.0,0.2013336553863611
32034927,39.93693,116.3783,Xicheng,242,6.84,13,0.9561643835616438,206.73972602739727,4.0,13.0,0.0,0.0,0.0,1.0,0.20132824204753955
33107836,39.92484,116.47592,,322,10.0,10,0.33424657534246577,361.24657534246575,4.0,10.0,0.0,0.0,0.0,1.0,0.20099319041644184
32476551,39.96845,116.45077,,423,5.79,11,0.8438356164383561,492.75616438356167,4.0,11.0,1.0,0.09090909090909091,0.030303030303030304,1.0,0.2003930323245214
33065661,39.92896,116.44229,,322,11.0,11,0.20821917808219179,492.8493150684931,4.0,11.0,0.0,0.0,0.0,1.0,0.20020902807190133
32491597,39.93401,116.40947,Dongcheng,765,6.67,12,0.9780821917808219,710.4520547945206,4.0,12.0,0.0,0.0,0.0,1.0,0.20002521971127907
13506068,39.9541,116.42731,,228,7.27,240,0.821917808219178,229.7917808219178,4.0,240.0,0.0,0.0,0.0,1.0,0.1992592701659267
19923243,39.93429,116.44416,,557,7.33,154,0.7945205479452054,560.0602739726028,5.0,154.0,0.0,0.0,0.0,1.0,0.19882405192670013
6622351,39.92917,116.40344,Dongcheng,537,6.82,322,0.9287671232876712,545.2876712328767,4.0,322.0,0.0,0.0,0.0,1.0,0.19877220682317176
32780590,39.96535,116.30897,Haidian,275,10.23,15,0.2876712328767123,342.3095890410959,4.0,15.0,0.0,0.0,0.0,1.0,0.19830379372353385
32504729,39.923840000000006,116.52259,,396,9.27,17,0.4136986301369863,479.14794520547946,4.0,17.0,0.0,0.0,0.0,1.0,0.19762671312339733
33034337,39.89189,116.32779,Xicheng,201,7.0,7,0.8767123287671232,208.6986301369863,6.0,7.0,0.0,0.0,0.0,1.0,0.19755203238594873
15123660,39.90729,116.44056,,718,0.33,10,0.989041095890411,720.0,4.0,10.0,4.0,0.4,0.13333333333333333,1.0,0.1974485673174953
23777171,39.8959,116.46465,,389,0.29,3,0.2273972602739726,439.1287671232877,4.0,3.0,2.0,0.6666666666666666,0.2222222222222222,1.0,0.19729799182643368
33593682,39.893640000000005,116.33707,Xicheng,637,9.0,9,0.4438356164383562,644.1452054794521,5.0,9.0,0.0,0.0,0.0,1.0,0.19664209418433992
28136229,39.91871,116.45514,,1295,6.58,50,0.9534246575342465,2688.142465753425,4.0,50.0,0.0,0.0,0.0,1.0,0.19634837916892808
31245472,39.93139,116.44356,,698,7.14,25,0.8054794520547945,710.5068493150685,4.0,25.0,0.0,0.0,0.0,1.0,0.19524847173937399
33021944,39.87056,116.48585,,168,8.82,10,0.4712328767123288,179.2931506849315,4.0,10.0,0.0,0.0,0.0,1.0,0.19504211439575922
33286480,39.88277,116.45257,,476,10.0,10,0.29041095890410956,484.9972602739726,7.0,10.0,0.0,0.0,0.0,1.0,0.19482200084707577
33125256,39.90641,116.47133999999998,,396,7.0,7,0.8410958904109589,503.47945205479454,5.0,7.0,0.0,0.0,0.0,1.0,0.19434954352467762
33027063,39.93582,116.51745,,450,8.82,10,0.4547945205479452,512.7287671232876,4.0,10.0,0.0,0.0,0.0,1.0,0.19364998854540558
32998654,39.97467,116.41253,,201,10.0,10,0.27945205479452057,206.45205479452054,4.0,10.0,0.0,0.0,0.0,1.0,0.19240208367932854
21851829,39.93052,116.47718,,161,7.28,124,0.7561643835616438,182.7945205479452,4.0,124.0,0.0,0.0,0.0,1.0,0.1921458173447114
32964220,39.86493,116.3077,,369,10.59,12,0.20273972602739726,448.8767123287671,4.0,12.0,0.0,0.0,0.0,1.0,0.19200277900857168
31418894,39.92916,116.45517,,248,8.84,28,0.4410958904109589,250.5095890410959,4.0,28.0,0.0,0.0,0.0,1.0,0.19170174529400125
29621559,39.92385,116.48647,,188,6.47,36,0.9698630136986301,215.72054794520548,4.0,36.0,0.0,0.0,0.0,1.0,0.1916215655943397
32801029,39.93194,116.46847,,322,7.5,11,0.6931506849315069,415.9890410958904,4.0,11.0,0.0,0.0,0.0,1.0,0.19129434036554574
33027094,39.93591,116.51901,,356,8.0,8,0.5835616438356165,516.3643835616439,4.0,8.0,0.0,0.0,0.0,1.0,0.19093404807671677
17098857,39.86345,116.3895,Dongcheng,396,6.48,161,0.9534246575342465,408.6849315068493,4.0,161.0,0.0,0.0,0.0,1.0,0.19088893175477398
28790694,39.92065,116.55227,,121,10.65,71,0.1917808219178082,169.02739726027397,4.0,71.0,0.0,0.0,0.0,1.0,0.190646519579291
32410626,39.89715,116.41806,Dongcheng,557,6.43,9,0.958904109589041,619.6054794520549,4.0,9.0,0.0,0.0,0.0,1.0,0.19038847724616131
32292060,39.72381,116.17891000000002,Fangshan,201,8.85,18,0.4301369863013699,229.4849315068493,4.0,18.0,0.0,0.0,0.0,1.0,0.19032974431978464
32451473,39.93588,116.51773,,389,8.28,16,0.5150684931506849,480.2219178082192,4.0,16.0,0.0,0.0,0.0,1.0,0.18915935541186876
30061067,39.9328,116.45505,,483,10.53,53,0.18904109589041096,485.7178082191781,4.0,53.0,0.0,0.0,0.0,1.0,0.1890510058667548
32776568,39.95751,116.49646,,201,6.32,8,0.9808219178082191,168.26849315068492,4.0,8.0,0.0,0.0,0.0,1.0,0.1882557569766546
32562834,39.8856,116.44844,,127,7.66,12,0.6356164383561644,191.48767123287672,4.0,12.0,0.0,0.0,0.0,1.0,0.18820486825428484
19532974,39.90062,116.50672,,154,6.71,145,0.8657534246575342,185.34794520547945,4.0,145.0,0.0,0.0,0.0,1.0,0.1881339416737455
33065244,39.92886,116.44288,,322,10.0,11,0.2410958904109589,461.47945205479454,4.0,11.0,0.0,0.0,0.0,1.0,0.1869608116194007
28856207,39.94141,116.38116,Xicheng,228,6.58,43,0.8821917808219178,229.4904109589041,4.0,43.0,0.0,0.0,0.0,1.0,0.18631383694744397
28856360,39.94014,116.38038,Xicheng,228,6.67,44,0.8547945205479452,229.2054794520548,5.0,44.0,0.0,0.0,0.0,1.0,0.1861131165813896
31029776,39.80176,116.49165,,369,6.18,7,0.9945205479452055,368.986301369863,4.0,7.0,0.0,0.0,0.0,1.0,0.18580906104110861
16833286,39.88913,116.47672,,329,6.36,173,0.8794520547945206,331.75342465753425,4.0,173.0,2.0,0.011560693641618497,0.0038535645472061652,1.0,0.18517700453303465
30164325,39.93824,116.43724,Dongcheng,470,10.14,50,0.20821917808219179,472.0383561643836,4.0,50.0,0.0,0.0,0.0,1.0,0.18495074738546793
28554990,39.99375,116.34277,Haidian,262,0.96,3,0.9945205479452055,260.0,4.0,3.0,1.0,0.3333333333333333,0.1111111111111111,1.0,0.1844770287893641
31501877,39.91791,116.46558,,201,6.2,19,0.9753424657534246,198.41095890410958,4.0,19.0,0.0,0.0,0.0,1.0,0.18417040566666695
33295354,39.896370000000005,116.45611,,698,9.0,9,0.3424657534246575,757.2986301369863,4.0,9.0,0.0,0.0,0.0,1.0,0.1829964253560142
32437661,39.95813,116.44134,,429,8.33,15,0.4520547945205479,513.8767123287671,4.0,15.0,0.0,0.0,0.0,1.0,0.1824919727648443
32578124,39.95696,116.36026,Haidian,161,6.15,8,0.9698630136986301,191.1917808219178,4.0,8.0,0.0,0.0,0.0,1.0,0.18207299343953307
32729551,39.89791,116.50471,,476,8.48,13,0.42191780821917807,599.8712328767124,4.0,13.0,0.0,0.0,0.0,1.0,0.1820456484857924
31272225,39.96131,116.43274,,302,8.29,21,0.4575342465753425,277.15616438356165,4.0,21.0,0.0,0.0,0.0,1.0,0.18196719528911426
33171459,39.93295,116.37262,Xicheng,503,10.0,10,0.20273972602739726,485.67123287671234,5.0,10.0,0.0,0.0,0.0,1.0,0.18165632720329106
31184932,39.99552,116.33742,Haidian,356,8.13,29,0.4821917808219178,464.13698630136986,4.0,29.0,0.0,0.0,0.0,1.0,0.18161569024162325
